,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
NBFCIN437TWL1979,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,59950,32218,44,1000336,N,M
NBFCIN327TWL4543,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,51940,33868,47,49060,Y,M
NBFCIN114TWL1183,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,66560,38515,36,563984,Y,F
PVTN495TWL9550,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,64050,38430,40,592800,N,M
PVTN85TWL6881,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,103400,62942,48,990713,N,M
PVTN289TWL6792,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,98580,64504,43,1163004,N,M
PVTN270TWL2829,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,94340,58490,40,1004774,N,M
PVTN417TWL5986,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,86920,58785,34,1016919,N,M
PVTN97TWL4572,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,103400,59445,55,493792,Y,M
PVTN12TWL7382,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,113220,80008,37,765782,N,M
PVTN50TWL9284,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,133350,89687,23,1206027,N,M
PVTN226TWL9686,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,172800,120960,29,2568,N,M
PVTN102TWL5847,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,67670,22773,52,6472980,Y,F
PVTN107TWL836,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,47840,17829,58,553860,N,F
PVTN109TWL8525,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,176750,72485,44,2498912,N,M
PVTN123TWL5785,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,78280,30529,58,861389,Y,M
PVTN189TWL7787,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,59360,20944,33,405874,N,M
PVTN222TWL3872,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,34340,10856,36,311263,Y,F
PVTN22TWL1639,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,47520,15246,36,452726,N,M
PVTN255TWL5227,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,63000,17574,31,760974,Y,F
PVTN280TWL7308,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,41340,14180,46,639792,N,M
PVTN416TWL3427,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,17510,4902,29,737776,N,M
PSUN494TWL5844,Q4,FY20,Retail,PSU Bank,Two-Wheeler Loan,44690,12546,43,358680,N,M
NBFCIN000COML294,Q1,FY21,Commercial,NBFC,Commercial Loan,16702200,3340440,58,12526650,Y,M
NBFCIN000COML395,Q1,FY20,Commercial,NBFC,Commercial Loan,14239200,2847840,26,10888800,N,M
NBFCIN000COML459,Q1,FY19,Commercial,NBFC,Commercial Loan,387550800,94119480,37,188238960,Y,M
NBFCIN000COML738,Q1,FY21,Commercial,NBFC,Commercial Loan,18970360,4699080,47,8789020,N,F
PVT00COM105,Q1,FY21,Commercial,PVT Bank,Commercial Loan,12409440,4256960,61,6385440,N,F
PVT00COM109,Q1,FY21,Commercial,PVT Bank,Commercial Loan,12587480,3146870,46,9440610,Y,M
PVT00COM115,Q1,FY19,Commercial,PVT Bank,Commercial Loan,7145600,3442880,45,3572800,Y,F
PVT00COM191,Q1,FY21,Commercial,PVT Bank,Commercial Loan,14310400,3784000,31,5418000,Y,F
NBFCIN0001959,Q1,FY21,Microfinance,NBFC,Microfinance Loan,6060,1545,44,40685,Y,M
NBFCIN0001153V,Q1,FY19,Microfinance,NBFC,Microfinance Loan,14140,5292,46,40703,N,M
NBFCIN0001161,Q1,FY21,Microfinance,NBFC,Microfinance Loan,15900,5722,42,36733,N,M
NBFCIN0001995,Q1,FY21,Microfinance,NBFC,Microfinance Loan,16200,4680,51,30694,N,M
NBFCIN0001118,Q1,FY21,Microfinance,NBFC,Microfinance Loan,16160,5478,55,31458,N,M
NBFCIN0002028,Q1,FY19,Microfinance,NBFC,Microfinance Loan,16800,5820,30,44820,N,F
NBFCIN0001029,Q1,FY20,Microfinance,NBFC,Microfinance Loan,18020,4979,34,38556,Y,M
NBFCIN0001910,Q1,FY19,Microfinance,NBFC,Microfinance Loan,17170,5423,35,48464,Y,F
NBFCIN000547,Q1,FY21,Microfinance,NBFC,Microfinance Loan,18540,5832,53,33488,N,M
NBFCIN000663,Q1,FY19,Microfinance,NBFC,Microfinance Loan,23100,6115,53,48152,N,M
NBFCIN0001235,Q1,FY20,Microfinance,NBFC,Microfinance Loan,25300,8372,41,35207,N,F
NBFCIN00010535,Q1,FY19,Microfinance,NBFC,Microfinance Loan,24480,7833,48,29866,N,F
NBFCIN000317,Q1,FY19,Microfinance,NBFC,Microfinance Loan,25200,7416,52,47844,N,M
NBFCIN000610,Q1,FY19,Microfinance,NBFC,Microfinance Loan,24240,9679,38,28987,Y,M
NBFCIN0002156,Q1,FY19,Microfinance,NBFC,Microfinance Loan,25250,8080,50,56280,Y,M
NBFCIN000666,Q1,FY19,Microfinance,NBFC,Microfinance Loan,27250,8415,39,48168,Y,M
NBFCIN000710,Q1,FY19,Microfinance,NBFC,Microfinance Loan,26750,6812,34,49170,Y,M
NBFCIN0001208,Q1,FY19,Microfinance,NBFC,Microfinance Loan,27560,8923,55,24465,Y,M
NBFCIN000744,Q1,FY19,Microfinance,NBFC,Microfinance Loan,28340,9908,50,25515,Y,M
NBFCIN0001253,Q1,FY19,Microfinance,NBFC,Microfinance Loan,27540,9622,38,26857,N,F
NBFCIN0002169,Q1,FY21,Microfinance,NBFC,Microfinance Loan,29160,7800,44,44145,Y,M
NBFCIN0001052,Q1,FY21,Microfinance,NBFC,Microfinance Loan,28560,8310,51,39131,N,M
NBFCIN0001237,Q1,FY21,Microfinance,NBFC,Microfinance Loan,29680,8232,50,35748,Y,M
NBFCIN0001275,Q1,FY20,Microfinance,NBFC,Microfinance Loan,29680,9710,27,29639,N,M
NBFCIN000523,Q1,FY19,Microfinance,NBFC,Microfinance Loan,29400,9318,55,36764,N,M
NBFCIN0001185Y,Q1,FY20,Microfinance,NBFC,Microfinance Loan,33480,9287,37,34680,N,F
NBFCIN0001222U,Q1,FY20,Microfinance,NBFC,Microfinance Loan,33170,10316,38,45320,Y,F
NBFCIN000793,Q1,FY21,Microfinance,NBFC,Microfinance Loan,36720,12484,38,25338,N,M
NBFCIN000833,Q1,FY19,Microfinance,NBFC,Microfinance Loan,37400,10098,46,42420,N,F
NBFCIN0001422,Q1,FY21,Microfinance,NBFC,Microfinance Loan,37440,11383,61,49875,N,M
NBFCIN0002212,Q1,FY21,Microfinance,NBFC,Microfinance Loan,37800,11941,34,41580,N,M
NBFCIN000814,Q1,FY19,Microfinance,NBFC,Microfinance Loan,38880,13737,30,27195,N,M
NBFCIN000141,Q1,FY19,Microfinance,NBFC,Microfinance Loan,40330,14385,57,41511,N,M
NBFCIN000145,Q1,FY19,Microfinance,NBFC,Microfinance Loan,38380,12312,58,43600,N,F
NBFCIN0001295,Q1,FY21,Microfinance,NBFC,Microfinance Loan,42510,14055,42,39895,Y,M
NBFCIN00056,Q1,FY21,Microfinance,NBFC,Microfinance Loan,44100,13860,33,20488,N,M
NBFCIN0001607,Q1,FY20,Microfinance,NBFC,Microfinance Loan,46440,11825,57,29492,N,M
NBFCIN0001687,Q1,FY19,Microfinance,NBFC,Microfinance Loan,45760,14458,40,39243,N,F
NBFCIN000875,Q1,FY21,Microfinance,NBFC,Microfinance Loan,47840,18041,48,470664,Y,M
NBFCIN00086,Q1,FY19,Microfinance,NBFC,Microfinance Loan,51840,18489,46,417852,N,M
NBFCIN000890,Q1,FY21,Microfinance,NBFC,Microfinance Loan,50960,14817,60,430033,N,M
NBFCIN0001488,Q1,FY20,Microfinance,NBFC,Microfinance Loan,52500,17490,51,417635,N,M
NBFCIN0002294,Q1,FY21,Microfinance,NBFC,Microfinance Loan,52000,17490,49,404690,N,M
NBFCIN0002322,Q1,FY21,Microfinance,NBFC,Microfinance Loan,55000,12750,49,373116,Y,M
NBFCIN0002339,Q1,FY19,Microfinance,NBFC,Microfinance Loan,55590,17136,47,423190,Y,M
NBFCIN0002257,Q1,FY20,Microfinance,NBFC,Microfinance Loan,57240,20606,39,480492,Y,F
NBFCIN000911,Q1,FY19,Microfinance,NBFC,Microfinance Loan,54590,17129,39,377740,N,F
NBFCIN0002423,Q1,FY19,Microfinance,NBFC,Microfinance Loan,55080,19089,51,398196,N,F
NBFCIN0001689,Q1,FY20,Microfinance,NBFC,Microfinance Loan,59400,14998,55,432904,Y,M
NBFCIN000171,Q1,FY20,Microfinance,NBFC,Microfinance Loan,61040,16480,33,444636,Y,F
NBFCIN000160,Q1,FY19,Microfinance,NBFC,Microfinance Loan,59850,19334,26,470580,N,F
NBFCIN000444,Q1,FY20,Microfinance,NBFC,Microfinance Loan,90100,23868,28,403627,Y,M
NBFCIN0001834,Q1,FY20,Microfinance,NBFC,Microfinance Loan,102000,36360,35,429896,N,M
NBFCIN000409,Q1,FY19,Microfinance,NBFC,Microfinance Loan,114450,37485,52,401960,N,M
NBFCIN0001849,Q1,FY19,Microfinance,NBFC,Microfinance Loan,117700,39290,38,423940,Y,M
NBFCIN000267,Q1,FY20,Microfinance,NBFC,Microfinance Loan,128700,38996,48,454197,N,F
NBFCIN0002431,Q1,FY19,Microfinance,NBFC,Microfinance Loan,127440,31860,31,391680,N,M
NBFCIN000477,Q1,FY19,Microfinance,NBFC,Microfinance Loan,131040,44074,44,426666,Y,M
NBFCIN0001869,Q1,FY21,Microfinance,NBFC,Microfinance Loan,129540,36322,26,382806,Y,M
PVT00MICROV1627,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,6540,2457,55,430563,N,M
PVT00MICROV169,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,6240,2142,40,421579,N,M
PVT00MICROV531,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,6540,2760,25,442890,N,M
PVT00MICROV1230,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,7140,3710,45,425590,N,M
PVT00MICROV751,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,7210,2570,29,417029,N,F
PVT00MICROV136,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,13200,4365,54,415170,N,M
PVT00MICROV1845,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,14280,6529,25,406980,Y,F
PVT00MICROV210,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,14560,5093,47,434388,N,F
PVT00MICROV1628,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,16050,6273,50,435645,N,M
PVT00MICROV177,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,15900,7755,54,459298,N,M
PVT00MICROV1707,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,17600,7910,31,386070,N,M
PVT00MICROV341,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,16800,6625,22,411008,N,F
PVT00MICROV608,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,16320,7776,55,415072,N,M
PVT00MICROV818,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,16800,5755,40,438680,N,F
PVT00MICROV1578,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,17170,7041,33,445952,N,M
PVT00MICROV2187,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,17510,6069,55,443186,N,M
PVT00MICROV1799,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,18360,6544,29,455588,Y,M
PVT00MICROV306,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,18180,7488,40,467170,N,M
PVT00MICROV923,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,21800,8446,43,434145,N,M
PVT00MICROV1404,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,26160,12230,39,427180,N,F
PVT00MICROV42,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,24240,12069,51,457600,Y,M
PVT00MICROV461,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,26500,12455,32,409940,Y,M
PVT00MICROV641,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,26000,9720,40,417797,N,F
PVT00MICROV1150,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,26780,13260,48,443303,N,F
PVT00MICROV1341,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,27820,13478,46,362520,Y,M
PVT00MICROV1501,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,27820,13260,35,402889,N,M
PVT00MICROV2427,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,28080,11052,50,416580,N,M
PVT00MICROV148,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,28890,11080,48,418746,N,M
PVT00MICROV1153,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,29960,12443,46,390061,Y,F
PVT00MICROV1064,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,31800,11877,55,456390,Y,M
PVT00MICROV2142,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,32700,13728,45,482830,Y,M
PVT00MICROV2191,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,31930,13863,47,423742,N,M
PVT00MICROV1241,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,35200,12403,56,401648,N,M
PVT00MICROV1213,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,35700,13790,32,397072,Y,M
PVT00MICROV2260,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,39240,12556,38,218160,N,M
PVT00MICROV1195,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,38480,14374,28,349650,N,F
PVT00MICROV1503,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,40700,14518,25,366300,N,M
PVT00MICROV1930,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,40700,18315,56,239760,N,M
PVT00MICROV1003,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,45320,21582,42,186560,Y,M
PVT00MICROV1875,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,47250,15840,38,556200,N,F
PVT00MICROV2246,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,50760,19364,57,597840,Y,M
PVT00MICROV356,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,56160,19624,38,673920,N,M
PVT00MICROV2363,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,56650,25542,53,235400,N,M
PVT00MICROV684,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,61600,25524,56,678720,Y,M
IC00488AUL17834,Q1,FY20,Retail,PVT Bank,Auto Loans,252922,260013,32,510572,Y,F
IC00411AUL46444,Q1,FY20,Retail,PVT Bank,Auto Loans,350971,347530,58,2649493,Y,M
PSUNAUTO0LOA47172,Q1,FY21,Retail,PSU Bank,Auto Loans,173098,80376,38,666264,N,M
PVTN88CCL12391,Q1,FY19,Retail,PVT Bank,Credit Card,7676,3857,35,661068,Y,M
NBFCINCC300011898,Q1,FY21,Retail,NBFC,Credit Card,10494,4660,57,429520,N,M
NBFCINCC300AA8466,Q1,FY20,Retail,NBFC,Credit Card,15840,7444,36,361354,N,M
NBFCINCC300010590,Q1,FY19,Retail,NBFC,Credit Card,17115,9242,48,383418,N,M
NBFCINCC300010122,Q1,FY19,Retail,NBFC,Credit Card,19656,9828,41,342087,Y,M
PVTN34CCL9962,Q1,FY19,Retail,PVT Bank,Credit Card,19695,8636,44,443598,N,F
NBFCINCC300011296,Q1,FY20,Retail,NBFC,Credit Card,21780,9896,53,324555,N,F
PVTN83CCL11978,Q1,FY21,Retail,PVT Bank,Credit Card,22880,7425,46,373858,N,M
PVTN48CCL5452,Q1,FY19,Retail,PVT Bank,Credit Card,22896,7050,42,394332,N,M
PVTN68CCL9162,Q1,FY19,Retail,PVT Bank,Credit Card,24200,10216,37,479640,Y,F
PVTN55CCL4844,Q1,FY20,Retail,PVT Bank,Credit Card,24823,10671,61,709246,N,F
PVTN88CCL466,Q1,FY20,Retail,PVT Bank,Credit Card,24582,10150,43,339297,N,M
NBFCINCC30007018,Q1,FY20,Retail,NBFC,Credit Card,25168,10860,49,450330,N,M
NBFCINCC30002218,Q1,FY20,Retail,NBFC,Credit Card,25515,16268,46,646030,N,M
NBFCINCC30006817,Q1,FY20,Retail,NBFC,Credit Card,25792,14860,47,409136,N,F
NBFCINCC300010852,Q1,FY19,Retail,NBFC,Credit Card,25500,10700,34,551200,N,M
NBFCINCC30008466,Q1,FY21,Retail,NBFC,Credit Card,25553,17267,41,424212,N,F
PVTN18CCL7636,Q1,FY20,Retail,PVT Bank,Credit Card,26728,15831,31,479856,Y,F
NBFCINCC30001820,Q1,FY19,Retail,NBFC,Credit Card,29103,15272,48,626178,N,F
NBFCINCC30002102,Q1,FY19,Retail,NBFC,Credit Card,29648,15993,50,415308,N,F
NBFCINCC30005174,Q1,FY19,Retail,NBFC,Credit Card,31815,18234,39,262547,N,M
PVTN49CCL8013,Q1,FY20,Retail,PVT Bank,Credit Card,30906,12204,55,182376,N,M
PSUN99CC2282,Q1,FY19,Retail,PSU Bank,Credit Card,33136,18215,40,468270,N,M
PVTN24CCL6381,Q1,FY21,Retail,PVT Bank,Credit Card,33027,19603,33,451696,N,M
PVTN80CCL9160,Q1,FY21,Retail,PVT Bank,Credit Card,36520,10730,39,449389,N,F
PVTN61CCL2406,Q1,FY21,Retail,PVT Bank,Credit Card,33966,13852,46,457912,N,M
NBFCINCC30001600,Q1,FY21,Retail,NBFC,Credit Card,34441,15249,26,385204,N,M
PVTN73CCL8638,Q1,FY19,Retail,PVT Bank,Credit Card,36924,16883,52,391727,N,F
PVTN36CCL4299,Q1,FY20,Retail,PVT Bank,Credit Card,38796,19215,10,268212,N,M
PVTN52CCL5125,Q1,FY19,Retail,PVT Bank,Credit Card,41420,21546,44,615090,N,F
PVTN30CCL5687,Q1,FY21,Retail,PVT Bank,Credit Card,43818,22994,37,605064,Y,F
PVTN88CCL7829,Q1,FY20,Retail,PVT Bank,Credit Card,43248,27376,37,648924,N,M
PVTN27CCL7994,Q1,FY21,Retail,PVT Bank,Credit Card,47412,14776,49,676944,Y,F
NBFCIN060TWL23A,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,75920,41697,46,1723449,N,M
NBFCIN060TWL4,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,86100,52521,36,1691235,N,M
NBFCIN060TWL58,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,11660,7695,37,890970,N,M
NBFCIN060TWL72,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,60600,42510,31,1367294,Y,M
NBFCIN379TWL2094,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,142140,78177,29,1108486,N,F
NBFCIN322TWL12069,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,66340,41912,28,1012440,N,F
NBFCIN258TWL1893,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,68640,42372,27,1046856,Y,M
NBFCIN432TWL6905,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,47960,28450,54,1053990,N,M
NBFCIN173TWL4393,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,65400,36594,36,1875120,Y,M
NBFCIN202TWL7503,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,66340,37311,33,1379385,N,M
NBFCIN295TWL10523,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,79310,53222,38,1048437,Y,M
IC0700TWL25,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,114480,73034,36,763017,N,M
IC0700TWL97,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,64800,46200,27,1044340,Y,M
PVTN382TWL1906,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,91670,50418,41,872248,N,M
PVTN179TWL5807,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,73130,47641,44,1161531,Y,M
PVTN220TWL10132,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,74460,51377,44,763055,Y,M
PVTN345TWL902,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,59400,31663,50,260075,Y,M
PVTN153TWL3086,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,38110,12158,41,476080,N,F
PVTN261TWL9068,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,56180,16922,27,704080,Y,F
PVTN405TWL9690,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,47840,17227,30,717255,N,M
NBFCIN000COML425,Q2,FY19,Commercial,NBFC,Commercial Loan,12220950,4034100,41,4582856,N,M
NBFCIN000COML584,Q2,FY19,Commercial,NBFC,Commercial Loan,182741160,93162160,57,69871620,Y,M
NBFCIN000COML866,Q2,FY19,Commercial,NBFC,Commercial Loan,9810300,3146700,27,7635375,Y,M
PVT00COM179,Q2,FY20,Commercial,PVT Bank,Commercial Loan,9679920,3317960,34,7259940,N,F
NBFCIN0001896,Q2,FY20,Microfinance,NBFC,Microfinance Loan,6240,2353,58,44388,N,M
NBFCIN0002023,Q2,FY19,Microfinance,NBFC,Microfinance Loan,6060,2353,29,55794,N,M
NBFCIN0001941U,Q2,FY21,Microfinance,NBFC,Microfinance Loan,14420,3745,31,38784,N,M
NBFCIN0001939,Q2,FY19,Microfinance,NBFC,Microfinance Loan,16050,4095,44,43560,N,F
NBFCIN0001148,Q2,FY21,Microfinance,NBFC,Microfinance Loan,16320,5875,40,23735,N,M
NBFCIN0001974,Q2,FY20,Microfinance,NBFC,Microfinance Loan,16160,4524,29,23532,N,M
NBFCIN0002040,Q2,FY20,Microfinance,NBFC,Microfinance Loan,16640,5824,41,25300,N,M
NBFCIN0001015,Q2,FY21,Microfinance,NBFC,Microfinance Loan,18190,6545,56,30660,N,M
NBFCIN0001172,Q2,FY21,Microfinance,NBFC,Microfinance Loan,24240,6544,42,24341,N,M
NBFCIN0002111,Q2,FY19,Microfinance,NBFC,Microfinance Loan,25250,6437,32,40501,N,M
NBFCIN000546,Q2,FY20,Microfinance,NBFC,Microfinance Loan,26250,7560,45,31886,N,F
NBFCIN000706,Q2,FY20,Microfinance,NBFC,Microfinance Loan,26750,8400,38,43442,N,F
NBFCIN0002161,Q2,FY20,Microfinance,NBFC,Microfinance Loan,28600,7030,31,26215,N,F
NBFCIN0002184,Q2,FY19,Microfinance,NBFC,Microfinance Loan,28080,6695,30,38160,N,F
NBFCIN0001041,Q2,FY21,Microfinance,NBFC,Microfinance Loan,29700,9417,37,24416,Y,F
NBFCIN0001216,Q2,FY21,Microfinance,NBFC,Microfinance Loan,28350,9547,39,21708,Y,F
NBFCIN00068,Q2,FY19,Microfinance,NBFC,Microfinance Loan,29700,7786,58,40804,N,F
NBFCIN0001445,Q2,FY19,Microfinance,NBFC,Microfinance Loan,34680,12484,56,27432,N,F
NBFCIN0002207,Q2,FY19,Microfinance,NBFC,Microfinance Loan,37060,10155,28,16720,N,M
NBFCIN0001059,Q2,FY20,Microfinance,NBFC,Microfinance Loan,38880,12474,42,60669,Y,M
NBFCIN0001292,Q2,FY19,Microfinance,NBFC,Microfinance Loan,39600,10857,37,38535,N,M
NBFCIN0002203,Q2,FY20,Microfinance,NBFC,Microfinance Loan,38880,12852,46,45430,Y,M
NBFCIN0002248,Q2,FY19,Microfinance,NBFC,Microfinance Loan,37080,9828,46,34026,Y,F
NBFCIN000227,Q2,FY19,Microfinance,NBFC,Microfinance Loan,45780,16938,47,38683,N,M
NBFCIN0002262,Q2,FY20,Microfinance,NBFC,Microfinance Loan,49680,17204,54,26857,N,M
NBFCIN0001452,Q2,FY19,Microfinance,NBFC,Microfinance Loan,48480,16896,56,412128,N,F
NBFCIN00090,Q2,FY20,Microfinance,NBFC,Microfinance Loan,52800,14126,38,431879,N,M
NBFCIN0001581,Q2,FY20,Microfinance,NBFC,Microfinance Loan,51940,16709,36,388260,N,F
NBFCIN0002355,Q2,FY19,Microfinance,NBFC,Microfinance Loan,53410,12495,46,401172,N,F
NBFCIN0001469,Q2,FY20,Microfinance,NBFC,Microfinance Loan,50500,20350,40,443186,N,M
NBFCIN0002285,Q2,FY20,Microfinance,NBFC,Microfinance Loan,55590,17503,48,415481,N,F
NBFCIN000232,Q2,FY19,Microfinance,NBFC,Microfinance Loan,57200,14060,45,420608,N,F
NBFCIN0002281,Q2,FY19,Microfinance,NBFC,Microfinance Loan,58860,18079,42,416880,N,M
NBFCIN0001556,Q2,FY21,Microfinance,NBFC,Microfinance Loan,58850,19239,46,411944,N,M
NBFCIN0002399,Q2,FY21,Microfinance,NBFC,Microfinance Loan,65400,19440,43,425844,Y,F
NBFCIN00098,Q2,FY19,Microfinance,NBFC,Microfinance Loan,64800,21216,29,409050,Y,M
NBFCIN0001103,Q2,FY19,Microfinance,NBFC,Microfinance Loan,79570,20498,37,428400,N,M
NBFCIN000505U,Q2,FY19,Microfinance,NBFC,Microfinance Loan,76650,21483,49,412590,Y,F
NBFCIN000978,Q2,FY19,Microfinance,NBFC,Microfinance Loan,82160,22823,55,397076,N,M
NBFCIN0001858,Q2,FY21,Microfinance,NBFC,Microfinance Loan,87740,25256,37,449085,Y,M
NBFCIN0001780,Q2,FY21,Microfinance,NBFC,Microfinance Loan,90950,27667,27,402186,Y,F
NBFCIN0001864,Q2,FY19,Microfinance,NBFC,Microfinance Loan,93090,32833,40,377580,N,F
NBFCIN000295,Q2,FY21,Microfinance,NBFC,Microfinance Loan,105730,33309,36,416312,Y,M
NBFCIN0001738,Q2,FY20,Microfinance,NBFC,Microfinance Loan,104860,34280,57,446556,Y,M
NBFCIN0001844,Q2,FY20,Microfinance,NBFC,Microfinance Loan,108120,34598,57,446355,N,M
NBFCIN0001823,Q2,FY19,Microfinance,NBFC,Microfinance Loan,104030,37852,36,378105,N,M
NBFCIN0001863,Q2,FY21,Microfinance,NBFC,Microfinance Loan,107100,32445,32,431204,N,M
NBFCIN000306,Q2,FY20,Microfinance,NBFC,Microfinance Loan,126440,34104,31,422685,Y,M
NBFCIN000437,Q2,FY20,Microfinance,NBFC,Microfinance Loan,164160,44520,41,412335,Y,F
PVT00MICROV2020,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,4280,1470,42,463995,N,M
PVT00MICROV2063,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,7630,2872,45,464386,N,M
PVT00MICROV2118,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,13200,4879,51,401128,N,F
PVT00MICROV315,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,13260,5194,36,403760,N,M
PVT00MICROV2041,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,15260,4793,51,408141,N,M
PVT00MICROV2457,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,14420,5443,56,416728,Y,M
PVT00MICROV876,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,14980,5035,58,350303,Y,F
PVT00MICROV1143,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,15450,6966,28,388624,N,M
PVT00MICROV1555,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,15150,5184,61,384451,N,M
PVT00MICROV1586,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,16050,5832,39,389546,Y,F
PVT00MICROV1915,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,16500,4848,41,410880,N,M
PVT00MICROV1786,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,17600,7392,51,405930,N,M
PVT00MICROV2374,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,16640,8400,55,428000,N,F
PVT00MICROV2255,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,18360,8415,37,347680,Y,M
